lr:0.05
2019-04-10 18:35:04Epoch: 140, Precision: 0.52000000, Loss: 0.28335458lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:07Epoch: 160, Precision: 0.42000000, Loss: 0.37461051lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:10Epoch: 180, Precision: 0.51333333, Loss: 0.23992914lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:13Epoch: 200, Precision: 0.46666667, Loss: 0.35090008lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:16Epoch: 220, Precision: 0.56000000, Loss: 0.30904302lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:20Epoch: 240, Precision: 0.46666667, Loss: 0.27225360lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:24Epoch: 260, Precision: 0.48666667, Loss: 0.34772742lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:27Epoch: 280, Precision: 0.49333333, Loss: 0.22752456lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:31Epoch: 300, Precision: 0.59333333, Loss: 0.29158178lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:35Epoch: 320, Precision: 0.53333333, Loss: 0.24459268lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
