date,r,open,high,low,close,volume,rsrs,turnover,money,circulating_cap,MA5,MA10,MA20,MA60,,, ,,,,,,,circulating_market_cap(าฺิช),turn_over(v/c),turn_over(m/cmc),recog,Unnamed: 13,Unnamed: 14,turn_over(v/cc)
,,,,,,,,,,,,,,,,,-0.0001802,,,,,,,76083.8802,195962.779,0.020832114,0.00871104,,2013/1/18,0.013813283
,,,,,,,,,,,,,,,,,0.089729196,,,,,,,80600.8507,210419.4578,0.020668086,0.037092135,,2013/1/25,0.015712892
,,,,,,,,,,,,,,,,,-0.006470713,,,,,,,79868.1793,255558.2208,0.026735957,0.089532827,,2013/2/1,0.018910118
,,,,,,,,,,,,,,,,,-0.077822801,,,,,,,75378.0198,290097.5889,0.030203454,0.082677871,,2013/2/8,0.020259067
,,,,,,,,,,,,,,,,,0.032359336,,,,,,,76863.3801,213540.1498,0.022328225,-0.083789945,,2013/2/22,0.015206512
,,,,,,,,,,,,,,,,,-0.022084701,,,,,,,75718.5902,211199.2888,0.02219538,-0.047981759,,2013/3/1,0.014769712
,,,,,,,,,,,,,,,,,-0.031639022,,,,,,,74768.3695,241868.0777,0.025475294,0.009559989,,2013/3/8,0.016702194
,,,,,,,,,,,,,,,,,0.034291704,,,,,,,75944.0299,169538.9752,0.017347861,-0.053024985,,2013/3/15,0.011882971
,,,,,,,,,,,,,,,,,-0.058424899,,,,,,,73063.2497,185116.4088,0.019266353,0.001567725,,2013/3/22,0.012481789
,,,,,,,,,,,,,,,,,-0.001967439,,,,,,,73148.5203,200615.2748,0.019400025,-0.026136685,,2013/3/29,0.013542613
,,,,,,,,,,,,,,,,,-0.008471413,,,,,,,72570.7205,80642.11241,0.007596399,-0.060277391,,2013/4/3,0.005400658
,,,,,,,,,,,,,,,,,0.030136855,,,,,,,73622.9204,118337.9707,0.011871952,-0.010422185,,2013/4/12,0.008039153
,,,,,,,,,,,,,,,,,-0.033887624,,,,,,,71680.7305,149160.041,0.014891847,0.02141014,,2013/4/19,0.009865703
,,,,,,,,,,,,,,,,,0.016676887,,,,,,,72488.4499,144216.0594,0.01430809,-0.004772035,,2013/4/26,0.009646184
,,,,,,,,,,,,,,,,,0.013159646,,,,,,,73253.7296,58000.97173,0.005585022,-0.017775876,,2013/5/3,0.00392047
,,,,,,,,,,,,,,,,,0.013573618,,,,,,,73951.6199,132911.3076,0.013623063,0.030055995,,2013/5/10,0.009069487
,,,,,,,,,,,,,,,,,-0.007955271,,,,,,,73421.6497,136302.3446,0.014129572,0.026911889,,2013/5/17,0.009234228
,,,,,,,,,,,,,,,,,0.006683465,,,,,,,73579.3,143029.8848,0.015027066,0.005510366,,2013/5/24,0.009716643
,,,,,,,,,,,,,,,,,-0.044066199,,,,,,,71371.4299,157740.5317,0.015780265,-0.001324975,,2013/5/31,0.01039445
,,,,,,,,,,,,,,,,,-0.031857877,,,,,,,69637.4299,121000.8269,0.01220294,-0.037677249,,2013/6/7,0.00777885
,,,,,,,,,,,,,,,,,-0.041653097,,,,,,,66589.63,65549.20038,0.006064128,-0.07452022,,2013/6/14,0.004029566
,,,,,,,,,,,,,,,,,-0.049462883,,,,,,,64595.2197,130597.8235,0.012713955,-0.072183995,,2013/6/21,0.00763971
,,,,,,,,,,,,,,,,,-0.006656862,,,,,,,64810.7491,246795.9485,0.019627508,-0.089055698,,2013/6/28,0.014485237
,,,,,,,,,,,,,,,,,0.029532135,,,,,,,65982.9891,166624.9445,0.014125991,-0.055790478,,2013/7/5,0.009908164
,,,,,,,,,,,,,,,,,-0.04799038,,,,,,,70779.4099,206987.993,0.018208037,0.022678682,,2013/7/12,0.013202161
,,,,,,,,,,,,,,,,,0.006756649,,,,,,,70662.5903,164475.3292,0.014453487,-0.019875503,,2013/7/19,0.008494868
,,,,,,,,,,,,,,,,,0.009787646,,,,,,,71248.0797,141051.2514,0.011931834,-0.041557985,,2013/7/26,0.007345416
,,,,,,,,,,,,,,,,,0.010764039,,,,,,,71185.1603,129040.2194,0.011041093,0.016610427,,2013/8/2,0.006713993
,,,,,,,,,,,,,,,,,0.025594896,,,,,,,72550.0293,128407.9344,0.012058231,0.02065704,,2013/8/9,0.006809195
,,,,,,,,,,,,,,,,,-0.016638059,,,,,,,71937.23,221211.5966,0.020487617,0.03663444,,2013/8/16,0.01163129
,,,,,,,,,,,,,,,,,0.014993363,,,,,,,72418.8593,153816.4507,0.014208148,0.008530988,,2013/8/23,0.00801584
,,,,,,,,,,,,,,,,,0.02269312,,,,,,,73640.7997,155361.6059,0.015023858,-0.001894156,,2013/8/30,0.008232975
,,,,,,,,,,,,,,,,,0.075892423,,,,,,,77479.0406,144929.4469,0.014058295,0.038026729,,2013/9/6,0.008063257
,,,,,,,,,,,,,,,,,-0.027816017,,,,,,,75492.7703,375296.8885,0.034910498,0.100307779,,2013/9/13,0.020344638
,,,,,,,,,,,,,,,,,-0.036125761,,,,,,,73757.9402,159856.9845,0.015144841,0.045965382,,2013/9/18,0.008466619
,,,,,,,,,,,,,,,,,0.002381109,,,,,,,73981.4794,184943.7888,0.017403259,-0.062936903,,2013/9/27,0.009824996
,,,,,,,,,,,,,,,,,0.015953818,,,,,,,74987.7802,22897.78542,0.002162808,-0.033830671,,2013/9/30,0.001231709
,,,,,,,,,,,,,,,,,-0.019450442,,,,,,,73926.8902,143266.8664,0.012601307,0.018372915,,2013/10/11,0.007595595
,,,,,,,,,,,,,,,,,-0.015445381,,,,,,,72478.9598,159607.8646,0.014352693,-0.003806933,,2013/10/18,0.008296212
,,,,,,,,,,,,,,,,,0.020622158,,,,,,,74609.0095,157728.7137,0.014153241,-0.034595403,,2013/10/25,0.008439479
,,,,,,,,,,,,,,,,,-0.034845375,,,,,,,73418.3099,172894.2619,0.015238499,0.00485826,,2013/11/1,0.009103294
,,,,,,,,,,,,,,,,,0.010950335,,,,,,,73731.5903,118848.8647,0.0109242,-0.014941803,,2013/11/8,0.006282017
,,,,,,,,,,,,,,,,,0.023474863,,,,,,,76083.5404,129708.9745,0.011919242,-0.024276608,,2013/11/15,0.007074748
,,,,,,,,,,,,,,,,,0.011514792,,,,,,,76026.3202,198310.4478,0.020029442,0.034682256,,2013/11/22,0.010808361
,,,,,,,,,,,,,,,,,0.00833389,,,,,,,77171.5008,144658.9594,0.013760417,0.035259963,,2013/11/29,0.008002995
,,,,,,,,,,,,,,,,,-0.029156755,,,,,,,75000.5092,208671.3419,0.019793778,0.019944645,,2013/12/6,0.011215839
,,,,,,,,,,,,,,,,,-0.054719905,,,,,,,71526.559,134837.089,0.012620583,-0.021065854,,2013/12/13,0.006911165
,,,,,,,,,,,,,,,,,0.008330878,,,,,,,72073.9201,127824.4306,0.012021843,-0.082281205,,2013/12/20,0.006604628
,,,,,,,,,,,,,,,,,-0.009130311,,,,,,,71138.4497,113610.044,0.010194061,-0.046844892,,2013/12/27,0.005793987
,,,,,,,,,,,,,,,,,-0.024607651,,,,,,,69729.7906,113462.2352,0.010217495,-0.000875497,,2014/1/3,0.005666486
,,,,,,,,,,,,,,,,,-0.015082081,,,,,,,69548.2395,131402.6044,0.011544159,-0.033513286,,2014/1/10,0.006544223
,,,,,,,,,,,,,,,,,0.017886101,,,,,,,69961.44,121410.7528,0.010242234,-0.039318597,,2014/1/17,0.006082699
,,,,,,,,,,,,,,,,,-0.016457344,,,,,,,69124.5792,124439.9807,0.010765168,0.00253426,,2014/1/24,0.006159866
,,,,,,,,,,,,,,,,,-0.001355134,,,,,,,69015.2094,89148.44356,0.007927168,0.001134399,,2014/1/30,0.004405928
,,,,,,,,,,,,,,,,,0.039920208,,,,,,,70484.3889,19615.98904,0.001806531,-0.017790176,,2014/2/7,0.000990107
,,,,,,,,,,,,,,,,,-0.018841914,,,,,,,70792.0696,196033.5116,0.01633693,0.038510977,,2014/2/14,0.009938003
,,,,,,,,,,,,,,,,,-0.027243178,,,,,,,69539.1897,207408.8016,0.017234312,0.020326121,,2014/2/21,0.010303799
,,,,,,,,,,,,,,,,,-0.005965905,,,,,,,69390.2997,197026.7942,0.016100882,-0.045571779,,2014/2/28,0.009767077
,,,,,,,,,,,,,,,,,-0.020053793,,,,,,,67846.5698,184435.8563,0.014482483,-0.033046553,,2014/3/7,0.008939512
,,,,,,,,,,,,,,,,,0.02641975,,,,,,,69650.3397,162335.1925,0.012472837,-0.025900059,,2014/3/14,0.008076077
,,,,,,,,,,,,,,,,,0.005441643,,,,,,,69996.0297,161458.2448,0.012704204,0.005836141,,2014/3/21,0.008072294
,,,,,,,,,,,,,,,,,0.012422837,,,,,,,70545.209,197426.843,0.015589445,0.03200516,,2014/3/28,0.009947472
,,,,,,,,,,,,,,,,,0.050306844,,,,,,,73454.4092,138168.8426,0.011388104,0.01793208,,2014/4/4,0.007247399
,,,,,,,,,,,,,,,,,-0.028128649,,,,,,,71648.1487,214814.5511,0.019703401,0.063354635,,2014/4/11,0.010990636
,,,,,,,,,,,,,,,,,-0.013299344,,,,,,,70545.0097,141536.0568,0.012666498,0.020763131,,2014/4/18,0.007129968
,,,,,,,,,,,,,,,,,-0.004155769,,,,,,,70517.7994,139070.1012,0.011916781,-0.041053901,,2014/4/25,0.007003041
,,,,,,,,,,,,,,,,,-0.009413249,,,,,,,70177.6497,81529.58705,0.006598216,-0.017399844,,2014/4/30,0.004085716
,,,,,,,,,,,,,,,,,0.004726025,,,,,,,70875.01,120887.4186,0.009494195,-0.013529898,,2014/5/9,0.006118267
,,,,,,,,,,,,,,,,,-0.002258467,,,,,,,71159.2292,130957.6987,0.010436972,-0.004731711,,2014/5/16,0.006653869
,,,,,,,,,,,,,,,,,-0.001535326,,,,,,,71268.2501,94720.53531,0.007685024,0.002456885,,2014/5/23,0.004807806
,,,,,,,,,,,,,,,,,-0.006631149,,,,,,,71078.8706,95748.56976,0.007919599,-0.003790326,,2014/5/30,0.004847072
,,,,,,,,,,,,,,,,,0.020847427,,,,,,,72728.7296,70783.71819,0.006210627,-0.008156295,,2014/6/6,0.003666452
,,,,,,,,,,,,,,,,,-0.012297059,,,,,,,71269.5098,114203.2999,0.009402997,0.014078035,,2014/6/13,0.00579681
,,,,,,,,,,,,,,,,,-0.00722341,,,,,,,70525.4304,122434.5027,0.009538615,0.008294006,,2014/6/20,0.006149732
,,,,,,,,,,,,,,,,,0.012693417,,,,,,,70648.45,94539.44566,0.007789756,-0.019431642,,2014/6/27,0.004741435
,,,,,,,,,,,,,,,,,-0.016028538,,,,,,,70060.0504,116359.7122,0.009226752,0.005378318,,2014/7/4,0.005783643
,,,,,,,,,,,,,,,,,0.006955202,,,,,,,70497.1503,118039.1855,0.009519616,-0.003538578,,2014/7/11,0.005903726
,,,,,,,,,,,,,,,,,0.052922898,,,,,,,73311.8398,140947.1189,0.010695622,-0.009184817,,2014/7/18,0.007317959
,,,,,,,,,,,,,,,,,0.032728651,,,,,,,75433.4707,193146.3071,0.016040424,0.06024619,,2014/7/25,0.010318348
,,,,,,,,,,,,,,,,,-0.00765684,,,,,,,74767.0905,316743.5157,0.025533148,0.087383644,,2014/8/1,0.016771703
,,,,,,,,,,,,,,,,,0.010241517,,,,,,,75469.0101,231303.3771,0.01925705,0.024821212,,2014/8/8,0.012362593
,,,,,,,,,,,,,,,,,-0.011055183,,,,,,,74854.8997,184604.048,0.015763146,0.002506259,,2014/8/15,0.009786342
,,,,,,,,,,,,,,,,,-0.008091292,,,,,,,74419.0401,174727.9645,0.014806907,-0.000926888,,2014/8/22,0.009205971
,,,,,,,,,,,,,,,,,0.047400088,,,,,,,77560.2697,140980.8674,0.01142599,-0.019057025,,2014/8/29,0.007741455
,,,,,,,,,,,,,,,,,-0.015718161,,,,,,,76561.4301,221774.7262,0.018886175,0.038925268,,2014/9/5,0.012021127
,,,,,,,,,,,,,,,,,-0.006516362,,,,,,,76218.9399,163857.5466,0.014392671,0.030936884,,2014/9/12,0.008842039
,,,,,,,,,,,,,,,,,-0.002156731,,,,,,,75705.3311,235920.6603,0.018807442,-0.022132098,,2014/9/19,0.012637748
,,,,,,,,,,,,,,,,,0.00223317,,,,,,,75766.8908,215184.872,0.01792679,-0.008659039,,2014/9/26,0.011536212
,,,,,,,,,,,,,,,,,0.001244677,,,,,,,75664.4604,95929.66846,0.00768007,7.16E-05,,2014/9/30,0.005134531
,,,,,,,,,,,,,,,,,-0.008137691,,,,,,,74958.5297,154726.3953,0.01239416,0.003480627,,2014/10/10,0.008204296
,,,,,,,,,,,,,,,,,-0.01560258,,,,,,,74158.4405,262159.6391,0.021048759,-0.006903143,,2014/10/17,0.01375252
,,,,,,,,,,,,,,,,,0.046650318,,,,,,,77706.8198,191980.7983,0.015701456,-0.023613303,,2014/10/24,0.010552924
,,,,,,,,,,,,,,,,,-0.010235409,,,,,,,76681.87,294315.7242,0.023643453,0.030319872,,2014/10/31,0.015964747
,,,,,,,,,,,,,,,,,0.053941815,,,,,,,80686.8499,342852.6288,0.02660669,0.035937424,,2014/11/7,0.019568887
,,,,,,,,,,,,,,,,,-0.008152452,,,,,,,79386.9599,537311.2077,0.045397019,0.04315429,,2014/11/14,0.030162653
,,,,,,,,,,,,,,,,,0.116479687,,,,,,,87841.9197,279079.8742,0.024902716,0.045349605,,2014/11/21,0.017335038
,,,,,,,,,,,,,,,,,0.149293266,,,,,,,101465.5089,534510.1147,0.049441197,0.107377639,,2014/11/28,0.038344688
,,,,,,,,,,,,,,,,,-0.003166,,,,,,,97057.5704,925938.2666,0.094550041,0.283162585,,2014/12/5,0.063492956
,,,,,,,,,,,,,,,,,0.089816335,,,,,,,105856.7198,865276.5367,0.10213099,0.145654604,,2014/12/12,0.064712393
,,,,,,,,,,,,,,,,,0.031184213,,,,,,,110112.6194,713165.968,0.088217815,0.086365977,,2014/12/19,0.055442107
,,,,,,,,,,,,,,,,,0.04736575,,,,,,,117960.9782,636695.1304,0.075238196,0.123801399,,2014/12/26,0.053025151
,,,,,,,,,,,,,,,,,-0.004860614,,,,,,,121006.1601,403881.4888,0.052249843,0.080027026,,2014/12/31,0.034168311
,,,,,,,,,,,,,,,,,0.032703145,,,,,,,126622.3496,599231.2624,0.078724106,0.042274909,,2015/1/9,0.053038549
,,,,,,,,,,,,,,,,,-0.033365573,,,,,,,124125.469,424779.3199,0.059538109,0.027683574,,2015/1/16,0.036855364
,,,,,,,,,,,,,,,,,-0.062052303,,,,,,,114851.2103,578749.5032,0.07731481,-0.001753588,,2015/1/23,0.046410109
,,,,,,,,,,,,,,,,,-0.033316565,,,,,,,109331.5716,417880.0618,0.054019951,-0.093347466,,2015/1/30,0.03189493
,,,,,,,,,,,,,,,,,0.043966625,,,,,,,113701.9405,380052.6817,0.048194488,-0.093301499,,2015/2/6,0.030103551
,,,,,,,,,,,,,,,,,0.007326958,,,,,,,114224.1003,295699.623,0.038670984,0.009185243,,2015/2/13,0.023458772
,,,,,,,,,,,,,,,,,0.011996679,,,,,,,116126.2304,105590.8631,0.013486358,0.051615725,,2015/2/17,0.008516348
,,,,,,,,,,,,,,,,,-0.041611658,,,,,,,110023.4099,222085.799,0.027404849,0.019411536,,2015/2/27,0.016970813
,,,,,,,,,,,,,,,,,0.052138978,,,,,,,116926.9807,330291.6467,0.04214635,-0.03011418,,2015/3/6,0.026748483
,,,,,,,,,,,,,,,,,0.07430117,,,,,,,124464.03,388618.0079,0.047086042,0.008357731,,2015/3/13,0.033261153
,,,,,,,,,,,,,,,,,0.003193594,,,,,,,125528.4208,534965.5582,0.070285318,0.130314135,,2015/3/20,0.046135137
,,,,,,,,,,,,,,,,,0.047575151,,,,,,,129594.1308,525712.2431,0.069078294,0.077732051,,2015/3/27,0.046719541
,,,,,,,,,,,,,,,,,0.060139551,,,,,,,136493.1699,525779.1907,0.071025539,0.050920681,,2015/4/3,0.049212798
,,,,,,,,,,,,,,,,,0.083280849,,,,,,,148439.5203,443260.4731,0.065026346,0.11057585,,2015/4/10,0.045120332
,,,,,,,,,,,,,,,,,-0.003515559,,,,,,,146737.1294,606726.713,0.082659446,0.148428873,,2015/4/17,0.061051576
,,,,,,,,,,,,,,,,,0.008229636,,,,,,,149513.5381,678477.5278,0.10617135,0.079472511,,2015/4/24,0.069563519
,,,,,,,,,,,,,,,,,-0.043081197,,,,,,,141275.6894,537434.5729,0.08080852,0.004685145,,2015/4/30,0.052066306
,,,,,,,,,,,,,,,,,-0.016088964,,,,,,,139111.3596,477738.8187,0.074672162,-0.035206104,,2015/5/8,0.045532664
,,,,,,,,,,,,,,,,,0.061574736,,,,,,,146091.3499,408797.0427,0.060467174,-0.05847703,,2015/5/15,0.040620969
,,,,,,,,,,,,,,,,,-0.042329067,,,,,,,142066.7897,399518.1226,0.061969768,0.044495098,,2015/5/22,0.038605314
,,,,,,,,,,,,,,,,,0.061920064,,,,,,,152261.2607,503076.4487,0.0795724,0.016639268,,2015/5/29,0.051598975
,,,,,,,,,,,,,,,,,0.014001262,,,,,,,153738.3599,505302.9514,0.072655046,0.016969979,,2015/6/5,0.05233397
,,,,,,,,,,,,,,,,,-0.133479969,,,,,,,133810.5795,678072.9897,0.103818642,0.076788284,,2015/6/12,0.061124665
,,,,,,,,,,,,,,,,,-0.057305799,,,,,,,129124.3813,582378.7719,0.079812437,-0.121347596,,2015/6/19,0.050644471
,,,,,,,,,,,,,,,,,-0.056429014,,,,,,,126994.5206,488775.133,0.065629425,-0.183136592,,2015/6/26,0.041698122
,,,,,,,,,,,,,,,,,0.122428905,,,,,,,144569.3797,688234.5266,0.084337067,-0.110501103,,2015/7/3,0.066839806
,,,,,,,,,,,,,,,,,-0.031515555,,,,,,,138834.2016,1181291.836,0.135787251,0.059091349,,2015/7/10,0.110169982
,,,,,,,,,,,,,,,,,-0.023519584,,,,,,,136589.6583,643639.345,0.076715399,0.087054935,,2015/7/17,0.058860342
,,,,,,,,,,,,,,,,,-0.102079354,,,,,,,121839.4705,484945.1065,0.063498202,-0.054293906,,2015/7/24,0.039558689
,,,,,,,,,,,,,,,,,0.017290471,,,,,,,122268.5602,434892.9219,0.051841503,-0.123198073,,2015/7/31,0.035472059
,,,,,,,,,,,,,,,,,0.029252383,,,,,,,125065.7186,257751.4339,0.031124177,-0.086553882,,2015/8/7,0.021504039
,,,,,,,,,,,,,,,,,-0.118616412,,,,,,,112298.6585,380757.6321,0.049554332,0.047048642,,2015/8/14,0.028523568
,,,,,,,,,,,,,,,,,-0.049045968,,,,,,,106195.9294,385779.6239,0.045034236,-0.092833841,,2015/8/21,0.027329256
,,,,,,,,,,,,,,,,,0.038738253,,,,,,,111714.0494,528122.5496,0.050485362,-0.161844723,,2015/8/28,0.039186101
,,,,,,,,,,,,,,,,,-0.021500862,,,,,,,107508.5602,410725.2885,0.03891924,-0.01220767,,2015/9/2,0.029328107
,,,,,,,,,,,,,,,,,0.001639344,,,,,,,107273.329,292591.5835,0.030039107,0.016404486,,2015/9/11,0.020846979
,,,,,,,,,,,,,,,,,-0.007087799,,,,,,,106508.5308,270601.2559,0.028405092,-0.019896766,,2015/9/18,0.019142725
,,,,,,,,,,,,,,,,,-0.017077005,,,,,,,103967.7599,168097.0045,0.018400621,-0.005460075,,2015/9/25,0.011607735
,,,,,,,,,,,,,,,,,0.034096914,,,,,,,107491.3198,65845.41257,0.006814616,-0.024043766,,2015/9/30,0.004700973
,,,,,,,,,,,,,,,,,0.047078485,,,,,,,112196.1593,64521.68457,0.007149366,0.016437636,,2015/10/9,0.004808089
,,,,,,,,,,,,,,,,,0.008688449,,,,,,,113138.9805,219492.1749,0.023939237,0.08278063,,2015/10/16,0.016453008
,,,,,,,,,,,,,,,,,-0.013221614,,,,,,,111567.7198,269883.2579,0.029610893,0.056175973,,2015/10/23,0.019949339
,,,,,,,,,,,,,,,,,0.078042382,,,,,,,118186.9994,174986.8649,0.020707326,-0.00464804,,2015/10/30,0.013702164
,,,,,,,,,,,,,,,,,-0.018332181,,,,,,,115986.1696,321901.2597,0.038732901,0.063788922,,2015/11/6,0.024737813
,,,,,,,,,,,,,,,,,0.007755621,,,,,,,116976.8194,345773.1686,0.04240043,0.058279514,,2015/11/13,0.026799304
,,,,,,,,,,,,,,,,,-0.053640063,,,,,,,111081.8206,234520.9176,0.028708481,-0.010718737,,2015/11/20,0.017260644
,,,,,,,,,,,,,,,,,0.027039461,,,,,,,114930.7401,198846.5974,0.023961864,-0.046300454,,2015/11/27,0.015142123
,,,,,,,,,,,,,,,,,-0.022985433,,,,,,,111814.95,273448.2428,0.027652308,-0.028051,,2015/12/4,0.020258507
,,,,,,,,,,,,,,,,,0.03431531,,,,,,,115014.0104,134763.3627,0.015077136,0.003432515,,2015/12/11,0.010269635
,,,,,,,,,,,,,,,,,0.028685816,,,,,,,116924.8505,178395.2514,0.021438986,0.010541125,,2015/12/18,0.013819932
,,,,,,,,,,,,,,,,,-0.028701989,,,,,,,114001.2606,237747.907,0.029809218,0.063985489,,2015/12/25,0.017957346
,,,,,,,,,,,,,,,,,-0.083108442,,,,,,,107530.7308,124793.4242,0.014674476,-0.000839512,,2015/12/31,0.008890785
,,,,,,,,,,,,,,,,,-0.066986482,,,,,,,100535.6006,182416.1172,0.019293289,-0.109425053,,2016/1/8,0.012127564
,,,,,,,,,,,,,,,,,-0.004329412,,,,,,,100167.0903,186613.5978,0.018677704,-0.144527782,,2016/1/15,0.012360475
,,,,,,,,,,,,,,,,,-0.04314187,,,,,,,96428.5692,170767.9792,0.016613577,-0.071025882,,2016/1/22,0.01088877
,,,,,,,,,,,,,,,,,-0.002912157,,,,,,,95225.3698,175115.7337,0.015722528,-0.047284502,,2016/1/29,0.011026673
,,,,,,,,,,,,,,,,,0.018730117,,,,,,,96784.0411,124956.4273,0.011331502,-0.04592839,,2016/2/5,0.007997036
,,,,,,,,,,,,,,,,,-0.024305694,,,,,,,95356.7999,143096.2104,0.012869652,0.015763415,,2016/2/19,0.009022887
,,,,,,,,,,,,,,,,,0.085340238,,,,,,,103055.2393,156159.6675,0.014041932,-0.006030826,,2016/2/26,0.010641678
,,,,,,,,,,,,,,,,,-0.024287824,,,,,,,101028.7896,248608.3838,0.022771064,0.05896029,,2016/3/4,0.016608564
,,,,,,,,,,,,,,,,,0.034023609,,,,,,,103569.4905,156862.6226,0.014705568,0.058979686,,2016/3/11,0.010742923
,,,,,,,,,,,,,,,,,0.003748638,,,,,,,103441.601,222810.5992,0.021820853,0.008909426,,2016/3/18,0.015240606
,,,,,,,,,,,,,,,,,0.008644364,,,,,,,104650.4606,210896.874,0.022927524,0.03789979,,2016/3/25,0.01457347
,,,,,,,,,,,,,,,,,-0.02028723,,,,,,,102931.511,149983.2971,0.014965469,0.012425407,,2016/4/1,0.01019396
,,,,,,,,,,,,,,,,,0.027433133,,,,,,,105332.16,110013.8742,0.010739091,-0.011818237,,2016/4/8,0.007651739
,,,,,,,,,,,,,,,,,-0.011156029,,,,,,,103593.1804,144234.2878,0.014950916,0.006589361,,2016/4/15,0.009866233
,,,,,,,,,,,,,,,,,-0.01029548,,,,,,,102680.4214,137508.5377,0.014323984,0.015971059,,2016/4/22,0.009323245
,,,,,,,,,,,,,,,,,-0.013345673,,,,,,,101384.3697,79329.59118,0.008530451,-0.021336653,,2016/4/29,0.005310752
,,,,,,,,,,,,,,,,,-0.014627845,,,,,,,99957.3899,82697.07231,0.008560543,-0.023503753,,2016/5/6,0.005458268
,,,,,,,,,,,,,,,,,0.003337607,,,,,,,100183.8401,92292.36063,0.009062665,-0.027778299,,2016/5/13,0.006105387
,,,,,,,,,,,,,,,,,-0.0039354,,,,,,,100309.9899,79162.10248,0.00762639,-0.01133906,,2016/5/20,0.00524338
,,,,,,,,,,,,,,,,,0.037455574,,,,,,,103576.0601,60412.27571,0.00574781,-0.000610927,,2016/5/27,0.0041279
,,,,,,,,,,,,,,,,,-0.009139396,,,,,,,103025.05,117177.5884,0.011786867,0.033372771,,2016/6/3,0.007964012
,,,,,,,,,,,,,,,,,-0.014422379,,,,,,,101651.399,43416.14521,0.004530437,0.027973856,,2016/6/8,0.002911449
,,,,,,,,,,,,,,,,,-0.012320756,,,,,,,100601.6899,91199.82288,0.008990884,-0.023429963,,2016/6/17,0.006051069
,,,,,,,,,,,,,,,,,0.024463711,,,,,,,103570.9999,78429.26406,0.0075645,-0.02656544,,2016/6/24,0.005350756
,,,,,,,,,,,,,,,,,0.010186057,,,,,,,103552.3505,96588.55595,0.009630094,0.011841544,,2016/7/1,0.00656273
,,,,,,,,,,,,,,,,,0.020306264,,,,,,,105941.8003,126526.7407,0.012446468,0.034898957,,2016/7/8,0.008795432
,,,,,,,,,,,,,,,,,-0.016038359,,,,,,,104457.4502,151143.4031,0.01498891,0.030699162,,2016/7/15,0.010323956
,,,,,,,,,,,,,,,,,-0.000923777,,,,,,,104677.2496,97761.62957,0.009674737,0.003942226,,2016/7/22,0.006686285
,,,,,,,,,,,,,,,,,-0.003042262,,,,,,,104570.5115,110412.7276,0.010747573,-0.01694732,,2016/7/29,0.00754383
,,,,,,,,,,,,,,,,,0.034349663,,,,,,,107928.7891,73358.08885,0.006893443,-0.003963228,,2016/8/5,0.005173083
,,,,,,,,,,,,,,,,,0.012082448,,,,,,,108720.6297,108541.2054,0.010571059,0.031202901,,2016/8/12,0.007710291
,,,,,,,,,,,,,,,,,-0.013351241,,,,,,,107762.0799,202877.2544,0.021260091,0.046847139,,2016/8/19,0.014284447
,,,,,,,,,,,,,,,,,0.004768599,,,,,,,108362.4001,97440.45804,0.009458395,-0.001430109,,2016/8/26,0.006898935
,,,,,,,,,,,,,,,,,-0.000261582,,,,,,,108058.0302,88923.05627,0.009259159,-0.008646308,,2016/9/2,0.006278205
,,,,,,,,,,,,,,,,,-0.023678496,,,,,,,105422.1292,87978.26861,0.008916711,0.00450577,,2016/9/9,0.006059981
,,,,,,,,,,,,,,,,,0.009082054,,,,,,,106570.0906,63512.63438,0.006155055,-0.023933884,,2016/9/14,0.004422416
,,,,,,,,,,,,,,,,,-0.008622676,,,,,,,105761.0991,61204.68447,0.005998675,-0.014811491,,2016/9/23,0.004229361
,,,,,,,,,,,,,,,,,0.014908978,,,,,,,107296.5899,55852.61289,0.005509313,0.000381066,,2016/9/30,0.003915557
,,,,,,,,,,,,,,,,,0.013998958,,,,,,,108865.4903,90210.15083,0.007916819,0.006157747,,2016/10/14,0.006417044
,,,,,,,,,,,,,,,,,0.005824881,,,,,,,109262.0899,127961.3946,0.011097998,0.029116646,,2016/10/21,0.009135616
,,,,,,,,,,,,,,,,,0.00804179,,,,,,,109491.3897,146902.0226,0.014073138,0.019905381,,2016/10/28,0.010509861
,,,,,,,,,,,,,,,,,0.016066762,,,,,,,111159.0707,127021.7564,0.012543326,0.013913514,,2016/11/4,0.009225974
,,,,,,,,,,,,,,,,,-0.00050021,,,,,,,111224.6215,168514.4939,0.016490061,0.024237758,,2016/11/11,0.012246935
,,,,,,,,,,,,,,,,,0.037564804,,,,,,,115386.8901,172197.5857,0.016424577,0.015558515,,2016/11/18,0.012977839
,,,,,,,,,,,,,,,,,0.009424313,,,,,,,116988.9302,221432.2403,0.020989443,0.037045804,,2016/11/25,0.01692016
,,,,,,,,,,,,,,,,,-0.002149093,,,,,,,116974.2306,334087.9089,0.03411182,0.04734314,,2016/12/2,0.025525238
,,,,,,,,,,,,,,,,,-0.04520323,,,,,,,112355.7996,230383.8715,0.021764303,0.007254966,,2016/12/9,0.016906995
,,,,,,,,,,,,,,,,,-0.010353621,,,,,,,112632.9806,205747.7373,0.020365763,-0.047255177,,2016/12/16,0.015133826
,,,,,,,,,,,,,,,,,0.003695669,,,,,,,112074.9097,139849.2164,0.013388146,-0.055088835,,2016/12/23,0.010235676
,,,,,,,,,,,,,,,,,0.009636589,,,,,,,114883.7006,110811.1737,0.010963899,-0.006696216,,2016/12/30,0.008313618
