,0,600000.XSHG,600016.XSHG,600019.XSHG,600028.XSHG,600029.XSHG,600030.XSHG,600036.XSHG,600048.XSHG,600050.XSHG,600104.XSHG,600111.XSHG,600276.XSHG,600309.XSHG,600340.XSHG,600519.XSHG,600547.XSHG,600585.XSHG,600606.XSHG,600690.XSHG,600703.XSHG,600887.XSHG,600958.XSHG,600999.XSHG,601006.XSHG,601088.XSHG,601166.XSHG,601169.XSHG,601186.XSHG,601211.XSHG,601229.XSHG,601288.XSHG,601318.XSHG,601328.XSHG,601336.XSHG,601360.XSHG,601390.XSHG,601398.XSHG,601601.XSHG,601628.XSHG,601668.XSHG,601688.XSHG,601766.XSHG,601800.XSHG,601818.XSHG,601857.XSHG,601878.XSHG,601881.XSHG,601988.XSHG,601989.XSHG,603993.XSHG,
2016/12/16,2016/12/16,2051882,2955177,1642428,9555777,702265,981466,2062894,1075891,2119660,1102557,363307,234309,216233,264576,125620,142307,399970,322337,549142,404209,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2994599,544372,2291769,1174724,3981036,16192208,,,21076552,1795786,1295373,153127048
2016/12/23,2016/12/23,2051882,2955177,1642428,9555777,702265,981466,2062894,1075891,2119660,1102557,363307,234309,216233,264576,125620,142307,399970,322337,549142,404209,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2994599,544372,2291769,1174724,3981036,16192208,,,21076552,1795786,1295373,153127048
2016/12/30,2016/12/30,2051882,2955177,1642428,9555777,702265,981466,2062894,1075891,2119660,1102557,363307,234309,216233,264576,125620,142307,399970,322337,549142,404209,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2994599,544372,2291769,1174724,3981036,16192208,,,21076552,1795786,1295373,153127048
2017/1/6,2017/1/6,2051882,2955177,1642428,9555777,702265,981466,2062894,1075891,2119660,1102557,363307,234309,216233,264576,125620,142307,399970,322337,549142,404209,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2994599,544372,2291769,1174724,3981036,16192208,,,21076552,1795786,1295373,153127048
2017/1/13,2017/1/13,2051882,2955177,1642428,9555777,702265,981466,2062894,1075891,2119660,1102557,363307,234309,216233,264576,125620,142307,399970,322337,549142,404209,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2994599,544372,2291769,1174724,3981036,16192208,,,21076552,1795786,1295373,153127048
2017/1/20,2017/1/20,2051882,2955177,1642428,9555777,702265,981466,2062894,1075891,2119660,1102557,363307,234357,216233,264576,125620,142307,399970,322337,549142,404209,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2994599,544372,2291769,1174724,3981036,16192208,,,21076552,1795786,1295373,153127096
2017/1/26,2017/1/26,2051882,2955177,1642428,9555777,702265,981466,2062894,1075891,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,404209,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2994599,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153258396
2017/2/3,2017/2/3,2051882,2955177,1642428,9555777,702265,981466,2062894,1075891,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2994599,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153262029
2017/2/10,2017/2/10,2051882,2955177,1642428,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2994599,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153262092
2017/2/17,2017/2/17,2051882,2955177,1642428,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2994599,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153262092
2017/2/24,2017/2/24,2051882,2955177,2207680,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2968669,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153801414
2017/3/3,2017/3/3,2051882,2955177,2207680,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2968669,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153801414
2017/3/10,2017/3/10,2051882,2955177,2207680,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2968669,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153801414
2017/3/17,2017/3/17,2051882,2955177,2207680,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2968669,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153801414
2017/3/24,2017/3/24,2161828,2955177,2207680,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471399,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2968669,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153911360
2017/3/31,2017/3/31,2161828,2955177,2207680,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471397,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2968669,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153911358
2017/4/7,2017/4/7,2161828,2955177,2207680,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471397,1486679,1649104,1905234,1520668,1150325,477401,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2968669,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153911358
2017/4/14,2017/4/14,2161828,2955177,2207680,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471397,1486679,1649104,1905234,1520668,1150325,473455,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2968669,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153907412
2017/4/21,2017/4/21,2161828,2955177,2207680,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471397,1486679,1649104,1905234,1520668,1150325,473455,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2968669,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153907412
2017/4/28,2017/4/28,2161828,2955177,2207680,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471397,1486679,1649104,1905234,1520668,1150325,473455,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2968669,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153907412
2017/5/5,2017/5/5,2161828,2955177,2207680,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471397,1486679,1649104,1905234,1520668,1150325,473455,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2968669,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153907412
2017/5/12,2017/5/12,2161828,2955177,2207680,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,216233,295495,125620,142307,399970,322337,549142,407842,603337,312615,471397,1486679,1649104,1905234,1520668,1150325,473269,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2968669,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153907226
2017/5/19,2017/5/19,2161828,2955177,2207680,9555777,702265,981466,2062894,1075954,2119660,1102557,363307,234357,259480,295495,125620,142307,399970,322337,549142,407842,603337,312615,471397,1486679,1649104,1905234,1520668,1150325,473269,60045,29405528,1083266,3925086,208544,39718,1832803,26961220,628670,2082353,2968669,544372,2291769,1174724,3981036,16192208,,60000,21076552,1836167,1295373,153950473
2017/5/26,2017/5/26,2810376.5,2955177,2207679.5,9555777,702265,981466.1875,2062894.5,1075954,2119659.75,1102556.625,363306.5938,234357.0312,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,549141.6875,407842.5,603336.9375,312615.5,471397.25,1486679.125,1649103.75,1905233.625,1520667.625,1150324.5,473269.0312,60045,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2968668.5,544372.3125,2291769.25,1174723.5,3981036,16192208,,60000,21076552,1836166.5,1295373.125,154599024.5
2017/6/2,2017/6/2,2810376.5,2955177,2207679.5,9555777,702265,981466.1875,2062894.5,1075954,2119659.75,1102556.625,363306.5938,281228.4375,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,549141.6875,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1520667.625,1150324.5,473269.0312,60045,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2968668.5,544372.3125,2291769.25,1174723.5,3981036,16192208,,60000,21076552,1836166.5,1295373.125,154664868.6
2017/6/9,2017/6/9,2810376.5,2955177,2207679.5,9555777,702265,981466.1875,2062894.5,1075954,2119659.75,1102556.625,363306.5938,281228.4375,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,549141.6875,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1520667.625,1150324.5,473269.0312,60045,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2968668.5,544372.3125,2291769.25,1174723.5,3981036,16192208,,60000,21076552,1836166.5,1295373.125,154664868.6
2017/6/16,2017/6/16,2810376.5,2955177,2207679.5,9555777,702265,981466.1875,2062894.5,1075954,2119659.75,1102556.625,363306.5938,281228.4375,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,549141.6875,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1520667.625,1150324.5,473269.0312,60045,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2968668.5,544372.3125,2291769.25,1174723.5,3981036,16192208,,60000,21076552,1836166.5,1295373.125,154664868.6
2017/6/23,2017/6/23,2810376.5,2955177,2208898,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281228.4375,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,549141.6875,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1520667.625,1150324.5,473269.0312,60045,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2968668.5,544372.3125,2291769.25,1174723.5,3981036,16192208,,60000,21076552,1836166.5,1295373.125,154763767.2
2017/6/30,2017/6/30,2810376.5,2955177,2208898,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281228.4375,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,549141.6875,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1520667.625,1150324.5,473269.0312,60045,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2968668.5,544372.3125,2291769.25,1174723.5,3981036,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,154797100.6
2017/7/7,2017/7/7,2810376.5,2955177,2208898,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281228.4375,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,549141.6875,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1520667.625,1150324.5,473269.0312,60045,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2968668.5,544372.3125,2291769.25,1174723.5,3981036,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,154797100.6
2017/7/14,2017/7/14,2810376.5,2955177,2208898,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281228.4375,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,549141.6875,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,60045,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2968668.5,544372.3125,2291769.25,1174723.5,3981036,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155101234.1
2017/7/21,2017/7/21,2810376.5,2955177,2208898,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281228.4375,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2968668.5,544372.3125,2291769.25,1174723.5,3981036,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155179846.1
2017/7/28,2017/7/28,2810376.5,2955177,2208898,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2968668.5,544372.3125,2291769.25,1174723.5,3981036,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155180248.6
2017/8/4,2017/8/4,2810376.5,2955177,2208898,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981036,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155184667.8
2017/8/11,2017/8/11,2810376.5,2955177,2208898,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981036,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155184667.8
2017/8/18,2017/8/18,2810376.5,2955177,2208898,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981036,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155184667.8
2017/8/25,2017/8/25,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981036,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155184742.3
2017/9/1,2017/9/1,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981036,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155184742.3
2017/9/8,2017/9/8,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981036,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155184742.3
2017/9/15,2017/9/15,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981036,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155184742.3
2017/9/22,2017/9/22,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981036,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155184742.3
2017/9/29,2017/9/29,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981036,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155184742.3
2017/10/13,2017/10/13,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,142307.2344,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981038.25,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155184744.6
2017/10/20,2017/10/20,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,145150.0781,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981038.25,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155187587.4
2017/10/27,2017/10/27,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,145150.0781,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981038.25,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155187587.4
2017/11/3,2017/11/3,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,145150.0781,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981038.25,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155187587.4
2017/11/10,2017/11/10,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,145150.0781,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,78058.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981038.75,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155187587.9
2017/11/17,2017/11/17,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,145150.0781,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,370689.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981038.75,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155480218.9
2017/11/24,2017/11/24,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,145150.0781,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,370689.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981038.75,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155480218.9
2017/12/1,2017/12/1,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,145150.0781,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,370689.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981038.75,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155480218.9
2017/12/8,2017/12/8,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,145150.0781,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,370689.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981038.75,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155480218.9
2017/12/15,2017/12/15,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,145150.0781,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,370689.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981038.75,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155480218.9
2017/12/22,2017/12/22,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,145150.0781,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,370689.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981038.75,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155480218.9
2017/12/29,2017/12/29,2810376.5,2955177,2208972.5,9555777,702265,981466.1875,2062894.5,1173634.125,2119659.75,1102556.625,363306.5938,281630.8438,259480.1719,295494.6562,125619.7812,145150.0781,399970.25,322336.8438,609740.25,407842.5,603336.9375,312615.5,490369.9375,1486679.125,1649103.75,1905233.625,1824801.125,1150324.5,473269.0312,370689.5,29405530,1083266.5,3925086.5,208543.9375,39718.2461,1832803.125,26961222,628670,2082353,2973087.75,544372.3125,2291769.25,1174723.5,3981039.25,16192208,33333.3398,60000,21076552,1836166.5,1295373.125,155480219.4
